Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
pcmac,ICL,0.2,100,512,1,0.01,300,0.5065877509006691,0.005380927573574204,0.008672602672313127,0.008896247995006285
pcmac,ICL,0.3,100,512,1,0.01,250,0.5065877509006691,0.004430631247004804,0.0070275385327353765,0.007213559677066114
pcmac,ICL,0.3,100,512,1,0.03,150,0.5065877509006691,0.00536613936063531,0.0018623270773865087,0.0017363954528606636
pcmac,ICL,0.35,100,512,1,0.03,200,0.5065362840967575,0.006009947741428708,0.0024245532521993077,0.005408111936922507
pcmac,ICL,0.35,100,512,1,0.01,150,0.5063561502830674,0.005361633189196718,0.009422565945819408,0.009388332288481481
pcmac,ICL,0.15,100,512,1,0.01,150,0.5063561502830674,0.003937378687805323,0.006315026910728015,0.004402493743425975
pcmac,ICL,0.15,100,512,1,0.02,200,0.5061502830674216,0.0046276499157603245,0.0030867815140866004,0.005175928794814054
pcmac,ICL,0.3,100,512,1,0.01,200,0.5059701492537314,0.0038476384336728125,0.009052726319223804,0.008407501912690457
pcmac,ICL,0.35,100,512,1,0.03,150,0.5056870818322183,0.006031670084256046,0.00176515461417345,0.0017780126268797855
pcmac,ICL,0.25,100,512,1,0.03,250,0.505609881626351,0.004894490346049933,0.0024168886392230515,0.0034256443803213454
pcmac,ICL,0.3,100,512,1,0.03,300,0.505506948018528,0.0023841965665260885,0.007013377941323758,0.005874558094654193
pcmac,ICL,0.3,100,512,1,0.01,150,0.505404014410705,0.00629496030938576,0.006155827755298999,0.005582773642597363
pcmac,ICL,0.15,100,512,1,0.01,300,0.5053782810087493,0.002825874375336593,0.00444678528940925,0.003994288193433166
pcmac,ICL,0.45,100,512,1,0.03,300,0.5051981471950592,0.005887046512744751,0.0052641131981418995,0.006113782384527468
pcmac,ICL,0.25,100,512,1,0.03,150,0.5051466803911479,0.006559746511450737,0.002361953189148316,0.0018928465050852986
pcmac,ICL,0.35,100,512,1,0.03,300,0.5050952135872363,0.0032526042839577723,0.0030481126027177654,0.003310142995588337
pcmac,ICL,0.3,100,512,1,0.03,100,0.5050952135872362,0.00312806410684977,0.0016009458976034522,0.0019331612870977727
pcmac,ICL,0.3,100,512,1,0.03,200,0.5049408131755018,0.002933607822954208,0.0027722672401973712,0.002260687312752558
pcmac,ICL,0.45,100,512,1,0.03,250,0.5049150797735462,0.001687255786699484,0.0027703164094358976,0.0031876490901164025
pcmac,ICL,0.3,100,512,1,0.03,250,0.504915079773546,0.002394589498442482,0.005055774906286435,0.007111437748047129
pcmac,ICL,0.3,100,512,1,0.01,100,0.5048636129696347,0.0046504892533179186,0.006082449914754011,0.005167579238233928
pcmac,ICL,0.35,100,512,1,0.01,300,0.5048378795676789,0.004938936425170715,0.007179877966766372,0.00699540084414257
pcmac,ICL,0.15,100,512,1,0.02,50,0.5044518785383427,0.00515510119139368,0.0015863598003383768,0.002196723850467397
pcmac,ICL,0.45,100,512,1,0.03,200,0.504246011322697,0.0027947706667029323,0.0036968263003327876,0.004301626038325625
pcmac,ICL,0.15,100,512,1,0.02,150,0.5041173443129182,0.0023836410039957605,0.0024897337048016754,0.0034187357022222647
pcmac,ICL,0.25,100,512,1,0.03,300,0.5039114770972725,0.001862074371088571,0.002411831649979183,0.002752040181902155
relathe,ICL,0.25,100,512,1,0.03,50,0.5571128241065171,1.1102230246251565e-16,0.02379423492168775,0.0
relathe,ICL,0.35,100,512,1,0.03,50,0.5571128241065171,1.1102230246251565e-16,0.02379423492168775,0.0
relathe,ICL,0.3,100,512,1,0.03,50,0.5567624386825508,0.0039796134168186914,0.023257567247652076,0.0071288513100503815
relathe,ICL,0.15,100,512,1,0.02,50,0.5566923615977575,0.00707535673354927,0.02000774809934292,0.007407625894989489
relathe,ICL,0.45,100,512,1,0.03,50,0.5562368605466012,0.0038182366358975877,0.022939997829736793,0.0037235331576382794
relathe,ICL,0.25,100,512,1,0.03,150,0.5555010511562717,0.0049158962599286865,0.02091188341408735,0.006980002232971179
relathe,ICL,0.3,100,512,1,0.05,250,0.5553959355290818,0.007861371558367306,0.021179530769528967,0.005921908717604732
relathe,ICL,0.35,100,512,1,0.03,150,0.5549754730203222,0.005246312423322124,0.020778834878239207,0.007304444598259837
relathe,ICL,0.15,100,512,1,0.02,100,0.5546601261387526,0.012983186624841563,0.01837674477724549,0.00689485693319667
relathe,ICL,0.25,100,512,1,0.03,100,0.5540995094604064,0.007340051962198763,0.01975957883566968,0.0072804999642134185
relathe,ICL,0.95,100,512,1,0.05,150,0.5540294323756132,0.009313663756600511,0.01954154124656845,0.006933575057421791
relathe,ICL,0.3,100,512,1,0.03,100,0.5539243167484231,0.011509454518332043,0.0192144351922524,0.0075482887748467365
relathe,ICL,0.35,100,512,1,0.03,200,0.5536790469516466,0.006100732466324291,0.018376346690532876,0.009526086373497668
relathe,ICL,1.0,100,512,1,0.05,50,0.5536440084092501,0.008809876942214589,0.02221092421926306,0.005003632328447032
relathe,ICL,0.35,100,512,1,0.03,100,0.5533637000700768,0.009705802735976835,0.018385821882760632,0.0091637120731085
relathe,ICL,0.15,100,512,1,0.02,250,0.5531885073580939,0.01087301920135965,0.012027208146505285,0.01007424650063831
relathe,ICL,0.3,100,512,1,0.03,300,0.5531885073580938,0.007732014781217488,0.00930946095881936,0.008091915158692302
relathe,ICL,0.3,100,512,1,0.03,250,0.5529782761037139,0.00826464075339849,0.010604871248389882,0.007916934144965287
relathe,ICL,0.35,100,512,1,0.03,300,0.5526979677645409,0.008300807437589198,0.007449643723905694,0.00654449482552695
relathe,ICL,0.95,100,512,1,0.05,250,0.5525227750525576,0.0169065596445108,0.021850445743173567,0.010164576190558898
relathe,ICL,0.35,100,512,1,0.03,250,0.5524176594253678,0.010632566785866764,0.021009177690335484,0.007057769840102734
relathe,ICL,0.45,100,512,1,0.03,300,0.5523475823405747,0.006843198663340569,0.007107631159231864,0.006954401488901849
relathe,ICL,0.95,100,512,1,0.05,200,0.5521723896285914,0.018040562556785978,0.022142836940537848,0.015126945118847206
relathe,ICL,0.3,100,512,1,0.03,150,0.5520672740014014,0.009502101272460164,0.018524326922814367,0.008051569302498122
relathe,ICL,0.2,100,512,1,0.01,50,0.551927119831815,0.019554394925976347,0.022495196040718125,0.00681033970870276
relathe,ICL,0.6,100,512,1,0.08,250,0.5515767344078485,0.016866463960072745,0.018910209282106995,0.012628626932190452
relathe,ICL,0.3,100,512,1,0.03,200,0.5514365802382619,0.012873791803315209,0.019051677432805187,0.010733578177159708
relathe,ICL,0.45,100,512,1,0.03,250,0.5513665031534688,0.008893441942137347,0.013184037676074834,0.006740695579334491
relathe,ICL,0.15,100,512,1,0.01,50,0.5512263489838822,0.017925767601526133,0.02132343981759833,0.008250065056671675
relathe,ICL,1.0,100,512,1,0.05,200,0.551156271899089,0.015056791857591956,0.02077630787012555,0.007378144766887412
relathe,ICL,0.6,100,512,1,0.08,300,0.5511212333566922,0.012830949652520383,0.02074719226638825,0.009470697240543764
relathe,ICL,0.95,100,512,1,0.05,50,0.5508058864751225,0.01097774923807478,0.020266421087486546,0.005642500215296489
relathe,ICL,0.15,100,512,1,0.02,200,0.5508058864751224,0.014607332575806478,0.01580120262177142,0.01196751461072349
relathe,ICL,0.25,100,512,1,0.05,250,0.5507358093903292,0.011075505341699418,0.02209132672108053,0.014949364776894694
relathe,ICL,0.15,100,512,1,0.02,300,0.5506657323055361,0.013777946155508912,0.017032265762869477,0.011358728452799683
relathe,ICL,0.3,100,512,1,0.05,100,0.5506306937631393,0.00937010813178707,0.018257909260261135,0.008363345058632772
relathe,ICL,1.0,100,512,1,0.05,250,0.5504905395935528,0.018032394447119907,0.02098947563968943,0.01078728419527174
relathe,ICL,0.6,100,512,1,0.08,150,0.5504555010511563,0.018084097444024144,0.024702409265167286,0.007964110681029105
relathe,ICL,0.25,100,512,1,0.03,200,0.5504204625087595,0.012996371150553163,0.02382790648487485,0.01161040498935989
relathe,ICL,0.25,100,512,1,0.03,250,0.5503153468815698,0.0072254198183438435,0.0098887931001922,0.007429655872925157
relathe,ICL,0.25,100,512,1,0.05,100,0.5502102312543796,0.01758261149630826,0.02349759488511611,0.013941239591354225
relathe,ICL,0.25,100,512,1,0.03,300,0.5497897687456201,0.00851796982792535,0.0073146676954469,0.007860563032504077
relathe,ICL,1.0,100,512,1,0.05,100,0.5495795374912402,0.016238956372484868,0.024728452594323245,0.006549352441784806
relathe,ICL,0.95,100,512,1,0.05,100,0.5495444989488436,0.015358876383095264,0.0197809570916371,0.008590015820282439
relathe,ICL,0.25,100,512,1,0.05,300,0.5494393833216538,0.013864773806134273,0.017718102347155103,0.01056351560727093
relathe,ICL,0.6,100,512,1,0.08,100,0.5493693062368604,0.013066088101409148,0.02403951417321358,0.012774214639820178
relathe,ICL,0.25,100,512,1,0.05,200,0.5493342676944638,0.01072408382965835,0.018958208355460117,0.008467168155245794
relathe,ICL,0.15,100,512,1,0.02,150,0.5492992291520672,0.017449440366603293,0.018358722983862336,0.008642789157357058
relathe,ICL,1.0,100,512,1,0.05,300,0.5491590749824806,0.01718428867300312,0.01536989751862472,0.012654226154207086
relathe,ICL,0.6,100,512,1,0.08,200,0.5489838822704974,0.01627147053270668,0.02171224456199092,0.011296816610386184
relathe,ICL,0.15,100,512,1,0.01,150,0.5487736510161179,0.015442261201244615,0.02267754378659358,0.00848655805621957
relathe,ICL,0.95,100,512,1,0.05,300,0.5487736510161176,0.013100666882676403,0.018634649870209227,0.008831253933319082
relathe,ICL,0.3,100,512,1,0.05,200,0.5486334968465311,0.013281225344432039,0.024883980707475748,0.01821513817487374
relathe,ICL,0.3,100,512,1,0.05,150,0.5484933426769445,0.01184302733006308,0.021332956393396347,0.013969215145184781
relathe,ICL,0.35,100,512,1,0.01,50,0.548353188507358,0.019346225867781265,0.02388077379419689,0.004780595139865682
relathe,ICL,0.45,100,512,1,0.03,200,0.5480728801681849,0.01607333699486872,0.02153935107618087,0.007823047301814365
relathe,ICL,0.15,100,512,1,0.01,200,0.5477925718290119,0.01734050347871613,0.02087123719336499,0.012234035387985986
relathe,ICL,1.0,100,512,1,0.09,250,0.5471969166082691,0.015220244332435108,0.02189649185132041,0.01012692107958933
relathe,ICL,0.45,100,512,1,0.03,100,0.5464260686755431,0.01680225067600187,0.020533985982254973,0.009255888981026182
relathe,ICL,0.15,100,512,1,0.01,300,0.5463910301331464,0.016146800509591396,0.018279089632876576,0.011716830587004859
relathe,ICL,0.6,100,512,1,0.08,50,0.5461107217939732,0.017746390465484083,0.026120787721113224,0.013207293385074126
relathe,ICL,0.3,100,512,1,0.05,50,0.5459705676243867,0.015127401207535394,0.021308650047327734,0.0074633030971828366
relathe,ICL,0.3,100,512,1,0.01,50,0.5458304134548003,0.020300473927460722,0.024221414723691527,0.013304904852993299
relathe,ICL,0.2,100,512,1,0.01,200,0.5457953749124036,0.02013088523222313,0.02324049760548794,0.009793416409568101
relathe,ICL,0.15,100,512,1,0.01,100,0.5456902592852138,0.01934444892360145,0.021456177249460456,0.015766247463972625
relathe,ICL,1.0,100,512,1,0.09,300,0.5456902592852138,0.014286275508726085,0.020495002157466382,0.010647798225186444
relathe,ICL,1.0,100,512,1,0.05,150,0.5453398738612474,0.01877176624291096,0.024142154394458083,0.009703038576778827
relathe,ICL,0.25,100,512,1,0.05,150,0.5446391030133146,0.015089534499224464,0.02410380486214294,0.01837650460427477
relathe,ICL,0.2,100,512,1,0.01,250,0.5444639103013315,0.016484470549269607,0.020178400800424608,0.010019144698627028
relathe,ICL,0.25,100,512,1,0.05,50,0.5441485634197616,0.014723694151276643,0.019512298910898337,0.00840541925509746
relathe,ICL,1.0,100,512,1,0.09,200,0.5432725998598457,0.02352114672224187,0.025015435045413214,0.011808753615033004
relathe,ICL,1.0,100,512,1,0.09,50,0.5420812894183602,0.020045568172525795,0.03638418372265891,0.021925992090556363
relathe,ICL,0.45,100,512,1,0.03,150,0.541800981079187,0.020587968912563415,0.023312311929205742,0.010477005767917795
relathe,ICL,0.15,100,512,1,0.01,250,0.5416257883672039,0.015357757263562585,0.019308653861815565,0.015064864130242819
relathe,ICL,0.2,100,512,1,0.01,300,0.5415557112824105,0.017401990057004265,0.021548033594856072,0.012862807659181361
relathe,ICL,0.2,100,512,1,0.01,150,0.5414155571128241,0.021531348233450518,0.025422539648264707,0.011599437249535707
relathe,ICL,0.35,100,512,1,0.01,300,0.5410651716888577,0.019727539529607475,0.023328158444620543,0.00942506211295859
relathe,ICL,0.3,100,512,1,0.05,300,0.5407848633496847,0.02038400141694938,0.02338900342599046,0.017163669623939108
relathe,ICL,0.35,100,512,1,0.01,200,0.5401191310441484,0.019068018554280856,0.02404475383913863,0.008408066900976393
relathe,ICL,0.3,100,512,1,0.01,300,0.538822704975473,0.018845264313542526,0.020978794592756037,0.012344834131026378
relathe,ICL,0.2,100,512,1,0.01,100,0.5385774351786965,0.02033138407045175,0.024528095356176713,0.013931524699821958
relathe,ICL,0.3,100,512,1,0.01,100,0.5382971268395236,0.018971712532552486,0.02431445655312021,0.019730167714126754
relathe,ICL,1.0,100,512,1,0.09,150,0.5380168185003502,0.021569488782028565,0.028622657467215325,0.012713454496165984
relathe,ICL,0.35,100,512,1,0.01,150,0.5378065872459705,0.016878942722484365,0.022064804604358192,0.013851638816455236
relathe,ICL,0.35,100,512,1,0.01,250,0.5369306236860547,0.01893326694384159,0.02388176845612921,0.011370963631234804
relathe,ICL,0.35,100,512,1,0.01,100,0.5363700070077084,0.014716855192261685,0.027188247941768856,0.021407350457937766
relathe,ICL,1.0,100,512,1,0.09,100,0.536124737210932,0.01861661429910765,0.024434351168324674,0.014659385955902712
relathe,ICL,0.3,100,512,1,0.01,200,0.5358794674141556,0.017103833971527593,0.027600625812239515,0.022345708917844192
relathe,ICL,0.3,100,512,1,0.01,250,0.5352838121934128,0.01565446631376649,0.025028736109307854,0.018171945849618183
relathe,ICL,0.3,100,512,1,0.01,150,0.5347582340574633,0.019258962797290155,0.02921323328207278,0.014772362223992497
orl,ICL,1.0,100,512,1,0.09,300,0.5511250000000001,0.026070517351982094,0.7575839607131802,0.012361019865693502
orl,ICL,0.25,100,512,1,0.03,300,0.5458749999999999,0.031037024261355982,0.7467950231946985,0.014761975663933882
orl,ICL,0.6,100,512,1,0.08,300,0.5433749999999999,0.021261394004156914,0.7452759814597463,0.008537808543373642
orl,ICL,1.0,100,512,1,0.09,250,0.5431250000000001,0.030361107934329414,0.7503324347283687,0.012207107065904832
orl,ICL,0.45,100,512,1,0.03,250,0.542375,0.020424785800590425,0.7435952997737152,0.00914746803357557
orl,ICL,1.0,100,512,1,0.05,150,0.5405,0.023777615523849313,0.7413253727023137,0.011239863832142568
orl,ICL,0.95,100,512,1,0.05,300,0.53975,0.023196174253527234,0.739541327112126,0.01298514711088993
orl,ICL,0.3,100,512,1,0.03,300,0.5373749999999999,0.019897785680823888,0.7411522018987257,0.011055468517550777
orl,ICL,0.45,100,512,1,0.03,300,0.53725,0.025895221566922335,0.7442020685086671,0.014450857150557302
orl,ICL,1.0,100,512,1,0.05,300,0.5370000000000001,0.019630970429400582,0.7417101416826128,0.01132552713716024
orl,ICL,0.6,100,512,1,0.08,250,0.53525,0.01883978503062071,0.7405657371312967,0.007826666250081939
orl,ICL,0.3,100,512,1,0.01,300,0.535,0.019088609168821078,0.7382759783713952,0.011367537753679057
orl,ICL,0.15,100,512,1,0.02,250,0.534625,0.02812111084221246,0.7460249511431342,0.015161870859799842
orl,ICL,0.35,100,512,1,0.03,250,0.533375,0.026401645308578782,0.7422295640704573,0.01188100023867563
orl,ICL,1.0,100,512,1,0.09,200,0.5329999999999998,0.02790161285660741,0.7454474306336916,0.014506849941347273
orl,ICL,0.2,100,512,1,0.01,300,0.532375,0.027956159875776928,0.7365412177701027,0.013569039653662998
orl,ICL,0.15,100,512,1,0.02,200,0.531625,0.02208329402512226,0.7468949922008339,0.012238166020214221
orl,ICL,0.3,100,512,1,0.05,200,0.5312499999999999,0.02254855871225476,0.736107146974379,0.010911960020447403
orl,ICL,1.0,100,512,1,0.05,250,0.530625,0.019330594274362085,0.7375448537369744,0.008056916415453821
orl,ICL,0.95,100,512,1,0.05,250,0.5305,0.031618823507524756,0.7360559659057373,0.013842495606969506
orl,ICL,0.35,100,512,1,0.03,300,0.5299999999999999,0.019493588689617942,0.7395176710891574,0.010543148557274869
orl,ICL,0.3,100,512,1,0.05,300,0.5298750000000001,0.018413225545786394,0.735756647247985,0.010638017660582887
orl,ICL,0.15,100,512,1,0.02,300,0.529625,0.01622642520705039,0.7412026334174059,0.010660874435021178
orl,ICL,0.25,100,512,1,0.05,300,0.5286250000000001,0.017774191261489238,0.7336881687936546,0.009157106383546196
orl,ICL,0.2,100,512,1,0.01,200,0.528,0.019805302320338364,0.7321866276347111,0.010626038603418073
orl,ICL,0.25,100,512,1,0.03,250,0.527625,0.021042739246590524,0.7393907178038048,0.012542162291068273
orl,ICL,0.3,100,512,1,0.05,250,0.527375,0.024742107327388276,0.7353747591468291,0.011949603289994282
orl,ICL,1.0,100,512,1,0.09,150,0.5272499999999999,0.017834306827011814,0.7413982043404024,0.00985511849715481
orl,ICL,1.0,100,512,1,0.05,200,0.5271250000000001,0.020845787943850908,0.7395511535399861,0.011162539784576118
orl,ICL,0.3,100,512,1,0.01,250,0.5269999999999999,0.02531797780234433,0.7306288478107092,0.010055394396458065
orl,ICL,1.0,100,512,1,0.05,100,0.526875,0.01878954163890115,0.7278063036259146,0.0103743138876221
orl,ICL,0.3,100,512,1,0.03,250,0.526375,0.023458407341505522,0.7351973913071012,0.01259033394949791
orl,ICL,0.45,100,512,1,0.03,200,0.5245,0.02613187708527652,0.7347636426062356,0.010732641068447436
orl,ICL,0.6,100,512,1,0.08,200,0.5237499999999999,0.014042346669983625,0.7352902500817842,0.011412032363345691
orl,ICL,0.25,100,512,1,0.03,200,0.5237499999999999,0.021787324296480292,0.7325530330135294,0.010650337009066436
orl,ICL,0.35,100,512,1,0.03,200,0.5226250000000001,0.01815686853507511,0.731678672180267,0.009059901572808697
orl,ICL,0.15,100,512,1,0.01,250,0.522375,0.023405060884347215,0.7300070034991638,0.01326467050541401
orl,ICL,0.3,100,512,1,0.01,200,0.5221249999999998,0.020950462405398128,0.7253726903223512,0.011663564806936711
orl,ICL,0.15,100,512,1,0.01,300,0.5217500000000002,0.01606821396422141,0.7291064189225782,0.010298727579303606
orl,ICL,0.3,100,512,1,0.03,200,0.521625,0.02257314499576877,0.7332861428336492,0.010508676397482472
orl,ICL,0.95,100,512,1,0.05,200,0.52125,0.018915932438026955,0.7286856936108965,0.01165711684403491
orl,ICL,0.25,100,512,1,0.05,250,0.520875,0.023093221408023605,0.7283990581565101,0.011103269529179458
orl,ICL,0.35,100,512,1,0.01,300,0.5202500000000001,0.02423710997623273,0.7356458295049506,0.011776114528753677
orl,ICL,0.15,100,512,1,0.02,150,0.5198750000000001,0.01956519550119549,0.7323725994556416,0.013251963687233692
orl,ICL,0.2,100,512,1,0.01,150,0.51875,0.01916213714594488,0.7239565470375342,0.010670472106498161
orl,ICL,0.2,100,512,1,0.01,250,0.5185,0.023430749027719976,0.727615662462901,0.012255381353971573
orl,ICL,0.15,100,512,1,0.01,200,0.5167499999999999,0.019171919570037856,0.7224312390029954,0.008111162145388602
orl,ICL,0.35,100,512,1,0.01,200,0.516375,0.021087244367152383,0.725051163383543,0.012912407057657697
orl,ICL,0.3,100,512,1,0.05,150,0.516,0.025216562017848512,0.724270152270163,0.013811661696674969
orl,ICL,0.45,100,512,1,0.03,150,0.5157499999999999,0.02420098138505958,0.727384054342091,0.01371498128460813
orl,ICL,0.6,100,512,1,0.08,150,0.5155000000000001,0.01333697866834915,0.7289882614773254,0.007568049744586675
orl,ICL,0.35,100,512,1,0.03,150,0.514375,0.023583296525295182,0.7250010620131183,0.012413072589229423
orl,ICL,1.0,100,512,1,0.09,100,0.513875,0.018548500613257135,0.7354759503387426,0.009342153313409075
orl,ICL,0.95,100,512,1,0.05,150,0.513875,0.025143028357777424,0.7192969668955352,0.010758919520850079
orl,ICL,0.25,100,512,1,0.03,150,0.51175,0.02311790431678443,0.7184264190269428,0.012706440179185641
orl,ICL,0.35,100,512,1,0.01,250,0.509625,0.02213982554131808,0.7257483517252024,0.009421619789946762
orl,ICL,0.15,100,512,1,0.02,100,0.5085,0.021145330453790506,0.7157198892855645,0.010039397799186752
orl,ICL,0.6,100,512,1,0.08,100,0.508125,0.016486263221239677,0.7246353444979198,0.010156513175112243
orl,ICL,0.3,100,512,1,0.01,150,0.5081249999999999,0.028183272964650504,0.7161746761002461,0.012147952899920239
orl,ICL,0.3,100,512,1,0.03,150,0.5079999999999998,0.018768324379123454,0.7211015667848393,0.009375550332529155
orl,ICL,0.35,100,512,1,0.01,150,0.5065,0.02541407090570104,0.7217206974241211,0.009779460098428018
orl,ICL,0.25,100,512,1,0.05,200,0.5041249999999999,0.02582725062797044,0.7170234378789584,0.013656759604212044
orl,ICL,0.15,100,512,1,0.01,150,0.5039999999999999,0.025401771591761078,0.7212029434429003,0.012130357577131252
orl,ICL,0.25,100,512,1,0.03,100,0.50325,0.020001562438969618,0.7111942026023195,0.00919300703229157
orl,ICL,0.45,100,512,1,0.03,100,0.5013749999999999,0.018548500613257128,0.7160539250503051,0.010117318238373169
orl,ICL,1.0,100,512,1,0.05,50,0.5007499999999999,0.0142981642178288,0.7083035788012767,0.007855755138729275
orl,ICL,0.95,100,512,1,0.05,100,0.495625,0.02388612306340232,0.7083025512768641,0.013068649813240575
orl,ICL,0.3,100,512,1,0.05,100,0.49549999999999994,0.02352658071203718,0.710257764112298,0.012823612510901151
orl,ICL,0.25,100,512,1,0.05,150,0.4937500000000001,0.025143339078173364,0.7015065583750688,0.011316575332354388
orl,ICL,0.3,100,512,1,0.03,100,0.4925,0.018405162319305956,0.7071287773514547,0.00935047429381448
orl,ICL,0.35,100,512,1,0.01,100,0.489,0.020223748416156682,0.7091631926580864,0.011430409002340896
orl,ICL,0.35,100,512,1,0.03,100,0.48725000000000007,0.018756665481902687,0.70380888506171,0.010409132379044237
orl,ICL,0.15,100,512,1,0.01,100,0.4854999999999999,0.02053350919838106,0.7010931553509765,0.010508917633075978
orl,ICL,0.2,100,512,1,0.01,100,0.4833750000000001,0.020528562419224582,0.6992232397736704,0.012350013119558426
orl,ICL,0.3,100,512,1,0.01,100,0.4821250000000001,0.018662713495094966,0.7020591677607604,0.01063078404382712
orl,ICL,0.6,100,512,1,0.08,50,0.48050000000000004,0.02348669836311608,0.6994441711837623,0.012248592855438039
orl,ICL,0.25,100,512,1,0.05,100,0.47574999999999995,0.012427288521636555,0.6876350451541229,0.0073129789180998205
orl,ICL,1.0,100,512,1,0.09,50,0.47175,0.017249999999999995,0.6957183571849112,0.012150992202198002
orl,ICL,0.15,100,512,1,0.02,50,0.461,0.02046948949045872,0.6801703544849528,0.012563024454065331
orl,ICL,0.35,100,512,1,0.03,50,0.453,0.015504031733713657,0.6732640584470047,0.008995015195754163
orl,ICL,0.45,100,512,1,0.03,50,0.4517500000000001,0.02365243116468157,0.6711257073267232,0.013657687740900959
orl,ICL,0.25,100,512,1,0.05,50,0.44925,0.016184483309639508,0.6650322239756725,0.008786888883433016
orl,ICL,0.95,100,512,1,0.05,50,0.4451249999999999,0.020577217377478422,0.6711678674165877,0.009148437149477223
orl,ICL,0.25,100,512,1,0.03,50,0.44387499999999996,0.019533224900154106,0.660042653708911,0.01203051822516081
orl,ICL,0.3,100,512,1,0.05,50,0.44362499999999994,0.0181568685350751,0.6641312558621912,0.009965722368815072
orl,ICL,0.35,100,512,1,0.01,50,0.42925,0.019670726981990273,0.6543467109988775,0.009606962186919133
orl,ICL,0.15,100,512,1,0.01,50,0.428625,0.019960507884319984,0.6559591499071107,0.009805087553569914
orl,ICL,0.3,100,512,1,0.01,50,0.4210000000000001,0.01747140520965615,0.6523858139256428,0.011260928748147343
orl,ICL,0.3,100,512,1,0.03,50,0.415125,0.01718420422946608,0.6426236730101358,0.008901579694974555
orl,ICL,0.2,100,512,1,0.01,50,0.41362499999999996,0.02198685686950274,0.6466748648587652,0.014297909329378434
