Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
prostate,ICL,0.9,100,512,1,0.09,250,0.6009803921568627,0.0268670384432249,0.03247858758351998,0.018236043929587824
prostate,ICL,0.9,100,512,1,0.09,150,0.6009803921568626,0.03223388671132077,0.034408950404096215,0.021422994625499046
prostate,ICL,0.9,100,512,1,0.07,150,0.6004901960784313,0.02438694698790732,0.045065690766041215,0.02744112246964465
prostate,ICL,0.75,100,512,1,0.07,300,0.6004901960784313,0.01830867587939518,0.04504641373341646,0.021203033417150442
prostate,ICL,0.1,100,512,1,0.04,150,0.6004901960784313,0.01416488556549009,0.03937392029763187,0.017138115108303712
prostate,ICL,0.1,100,512,1,0.04,150,0.6004901960784313,0.01416488556549009,0.03937392029763187,0.017138115108303712
prostate,ICL,0.35,100,512,1,0.08,200,0.6004901960784313,0.011957167566323992,0.03730241739511011,0.01564752680674687
prostate,ICL,0.9,100,512,1,0.06,200,0.6004901960784313,0.027182687515709313,0.03323107638726559,0.019735578285639415
prostate,ICL,0.55,100,512,1,0.06,150,0.6004901960784312,0.03051445979899198,0.04415251431323367,0.02448648188105844
prostate,ICL,0.75,100,512,1,0.06,150,0.6004901960784312,0.008128982329302422,0.03458813373384753,0.004843760505936972
prostate,ICL,0.2,100,512,1,0.02,50,0.6004901960784312,0.014827924962994276,0.03283081574748418,0.010894155339701754
prostate,ICL,1.0,100,512,1,0.06,200,0.6,0.018498002219718812,0.046752388080032924,0.0212560351684053
prostate,ICL,0.7,100,512,1,0.07,150,0.6,0.026416065853544075,0.046579558900794744,0.02259263957824304
prostate,ICL,0.8,100,512,1,0.07,300,0.6,0.036101867920631296,0.04578454361314338,0.03202553044631948
prostate,ICL,0.55,100,512,1,0.07,250,0.6,0.009605842128561458,0.043715076325780935,0.014390105626589302
prostate,ICL,1.0,100,512,1,0.09,150,0.6,0.03663047390641059,0.033864258015836514,0.026199435898282577
prostate,ICL,0.2,100,512,1,0.07,200,0.5999999999999999,0.05294117647058824,0.04978076486292175,0.04376933953004572
prostate,ICL,0.2,100,512,1,0.05,150,0.5995098039215686,0.01841337252058129,0.043875179949397186,0.02093124045417112
prostate,ICL,0.9,100,512,1,0.08,250,0.5995098039215686,0.02542884774380964,0.04137728889710807,0.02887536105273578
prostate,ICL,0.35,100,512,1,0.05,250,0.5995098039215686,0.01648546247137277,0.038294026206668455,0.02154605711925032
prostate,ICL,1.0,100,512,1,0.06,250,0.5990196078431372,0.019583317995527597,0.04442882743360703,0.022581866923705576
prostate,ICL,0.15,100,512,1,0.05,200,0.5990196078431372,0.019086198366599777,0.04392010971574882,0.022495334017341027
prostate,ICL,0.15,100,512,1,0.04,300,0.5990196078431372,0.015156494935039505,0.03698092978465647,0.01895264834334708
prostate,ICL,0.75,100,512,1,0.05,200,0.5990196078431371,0.0800626916989188,0.05709072243663582,0.08910473502209375
prostate,ICL,0.15,100,512,1,0.08,100,0.5990196078431371,0.04227070811237274,0.045644647724651245,0.030600102650839626
prostate,ICL,0.6,100,512,1,0.07,150,0.5990196078431371,0.010235594616578955,0.04540373626097819,0.013833715138778865
prostate,ICL,0.45,100,512,1,0.06,100,0.5990196078431371,0.01113511440352991,0.033845102596657864,0.006480303568085889
prostate,ICL,0.65,100,512,1,0.07,250,0.5985294117647059,0.02067558500878737,0.044375880500733336,0.023551579565945557
prostate,ICL,0.8,100,512,1,0.07,250,0.5985294117647059,0.03107626639332443,0.042941101801781026,0.02898467710506965
prostate,ICL,0.15,100,512,1,0.05,300,0.5985294117647059,0.02309130532022326,0.042255755989379036,0.025912702513954246
prostate,ICL,0.3,100,512,1,0.04,250,0.5985294117647059,0.01502113082945545,0.040928037734500856,0.019212994451452737
prostate,ICL,0.45,100,512,1,0.06,300,0.5985294117647058,0.030608810324998362,0.032612881182387726,0.019886293100928223
prostate,ICL,0.8,100,512,1,0.07,200,0.5980392156862745,0.030376339970254244,0.04312538359851641,0.02560827184075467
prostate,ICL,0.2,100,512,1,0.05,250,0.5980392156862745,0.024014605321403676,0.042307754188526,0.027022149431480236
prostate,ICL,0.2,100,512,1,0.05,300,0.5980392156862745,0.024014605321403676,0.042307754188526,0.027022149431480236
prostate,ICL,0.4,100,512,1,0.04,150,0.5980392156862745,0.018077538151554662,0.04166109787000165,0.020800297472602612
prostate,ICL,0.3,100,512,1,0.04,300,0.5980392156862745,0.01726158515848922,0.04131019864547346,0.020290246636684068
prostate,ICL,0.25,100,512,1,0.08,150,0.5980392156862745,0.022782254977690656,0.04111320390680014,0.026017523003380342
prostate,ICL,0.55,100,512,1,0.06,50,0.5980392156862745,0.036021907982105555,0.040739574884925675,0.023992428597229918
prostate,ICL,0.8,100,512,1,0.07,100,0.5980392156862744,0.03438368218970625,0.03731491846299424,0.02300931543731531
prostate,ICL,0.4,100,512,1,0.08,300,0.5975490196078431,0.021361528009314606,0.04011326037074571,0.024478401707063696
prostate,ICL,0.1,100,512,1,0.04,200,0.5975490196078431,0.01296010202588459,0.035781218051351794,0.015556126660395122
prostate,ICL,0.1,100,512,1,0.04,200,0.5975490196078431,0.01296010202588459,0.035781218051351794,0.015556126660395122
prostate,ICL,1.0,100,512,1,0.07,50,0.597549019607843,0.035548511292776246,0.04081580113176909,0.028696790802353142
prostate,ICL,0.75,100,512,1,0.06,300,0.597549019607843,0.02693403307414932,0.03221294736239615,0.017940965308824292
prostate,ICL,0.15,100,512,1,0.08,150,0.5970588235294116,0.049691474107741905,0.042618714553939493,0.031202792071367533
prostate,ICL,0.75,100,512,1,0.09,100,0.5970588235294116,0.027009759439129238,0.04001365557103681,0.02631614628676597
prostate,ICL,0.4,100,512,1,0.04,100,0.5965686274509804,0.0186725460340597,0.04088428741642783,0.019470649477731396
prostate,ICL,0.95,100,512,1,0.07,300,0.5965686274509804,0.03400067281148989,0.039093947115825284,0.031273106844429216
prostate,ICL,0.4,100,512,1,0.04,200,0.5965686274509804,0.013959834182253055,0.03723572122766479,0.018167505991251182
prostate,ICL,0.1,100,512,1,0.02,50,0.5965686274509804,0.023462937144655548,0.03301983509681167,0.016156713113598165
prostate,ICL,0.1,100,512,1,0.02,50,0.5965686274509804,0.023462937144655548,0.03301983509681167,0.016156713113598165
prostate,ICL,0.7,100,512,1,0.06,250,0.5965686274509803,0.03684957524441719,0.044336720777970476,0.03449553618912742
prostate,ICL,0.85,100,512,1,0.08,100,0.5965686274509803,0.019180389751484173,0.032097747552382275,0.012577239773375505
prostate,ICL,0.5,100,512,1,0.07,250,0.596078431372549,0.019509557590325865,0.040381535745998766,0.022316353491816265
prostate,ICL,0.5,100,512,1,0.07,250,0.596078431372549,0.019509557590325865,0.040381535745998766,0.022316353491816265
prostate,ICL,0.6,100,512,1,0.07,200,0.596078431372549,0.014738525861149881,0.04002941794420019,0.017313521166333768
prostate,ICL,0.4,100,512,1,0.08,250,0.596078431372549,0.022484990080744508,0.03959908131869843,0.024977280854034077
prostate,ICL,0.4,100,512,1,0.04,250,0.596078431372549,0.021834370050313787,0.03955824817182473,0.022373992681119725
prostate,ICL,0.1,100,512,1,0.04,100,0.596078431372549,0.020935447553002546,0.03941770948928039,0.023720412116824633
prostate,ICL,0.1,100,512,1,0.04,100,0.596078431372549,0.020935447553002546,0.03941770948928039,0.023720412116824633
prostate,ICL,0.3,100,512,1,0.09,100,0.596078431372549,0.016287497770427584,0.038330066293888874,0.019205102854676963
prostate,ICL,0.1,100,512,1,0.09,100,0.5960784313725489,0.05384129497155286,0.04521544835485416,0.04336741509287783
prostate,ICL,0.1,100,512,1,0.09,100,0.5960784313725489,0.05384129497155286,0.04521544835485416,0.04336741509287783
prostate,ICL,0.15,100,512,1,0.05,50,0.5960784313725489,0.017427832190814865,0.03797277637595937,0.011722559097825849
prostate,ICL,0.75,100,512,1,0.07,200,0.5955882352941176,0.01804427678363328,0.041992856147298266,0.01996322583555068
prostate,ICL,0.65,100,512,1,0.09,150,0.5955882352941176,0.012735667702712325,0.03550537485924869,0.015162614711455462
prostate,ICL,0.15,100,512,1,0.04,200,0.5950980392156863,0.01810410324766605,0.03711187905919074,0.019790035635339362
prostate,ICL,0.75,100,512,1,0.09,300,0.5950980392156863,0.015838720020983826,0.03579000459607806,0.019902203482123695
prostate,ICL,0.75,100,512,1,0.09,250,0.5950980392156863,0.020115965224199193,0.03510563875827246,0.022132337747621748
prostate,ICL,0.55,100,512,1,0.06,100,0.5950980392156862,0.0549457108596159,0.04891614566642736,0.0364200945820037
prostate,ICL,0.1,100,512,1,0.01,100,0.5950980392156862,0.004492721269564533,0.02703527724235639,0.0026662139396459394
prostate,ICL,0.1,100,512,1,0.01,100,0.5950980392156862,0.004492721269564533,0.02703527724235639,0.0026662139396459394
prostate,ICL,1.0,100,512,1,0.06,100,0.5946078431372549,0.013611218996975306,0.04038395063683138,0.015515331581047486
prostate,ICL,0.75,100,512,1,0.09,150,0.5946078431372549,0.021982438553704544,0.03734519390722364,0.02350989873758707
prostate,ICL,0.3,100,512,1,0.07,100,0.5946078431372548,0.07192865393713946,0.05101419492969579,0.059096185556662
prostate,ICL,1.0,100,512,1,0.06,150,0.5946078431372548,0.01942933449275139,0.04209479215112662,0.020221949884830843
prostate,ICL,0.15,100,512,1,0.05,250,0.5941176470588235,0.02111829336131175,0.03706223345003102,0.02379763310648475
prostate,ICL,0.9,100,512,1,0.08,300,0.5941176470588235,0.022009749333964327,0.03699038311126367,0.02523018482840208
prostate,ICL,0.3,100,512,1,0.03,300,0.5941176470588235,0.01921168425712295,0.03405984128642706,0.01815073905425368
prostate,ICL,0.1,100,512,1,0.04,250,0.5941176470588234,0.01400280084028008,0.03321969897272749,0.012870075979212532
prostate,ICL,0.1,100,512,1,0.04,250,0.5941176470588234,0.01400280084028008,0.03321969897272749,0.012870075979212532
prostate,ICL,0.6,100,512,1,0.08,200,0.5941176470588234,0.004802921064280724,0.028305439120186293,0.002319246992467371
prostate,ICL,0.1,100,512,1,0.05,250,0.5936274509803922,0.02113535405618635,0.03602700295895489,0.023239259001044302
prostate,ICL,0.1,100,512,1,0.05,250,0.5936274509803922,0.02113535405618635,0.03602700295895489,0.023239259001044302
prostate,ICL,0.25,100,512,1,0.08,300,0.5936274509803922,0.015337733183492153,0.03265275009771347,0.018825642233227937
prostate,ICL,0.6,100,512,1,0.08,150,0.593627450980392,0.014367010676228255,0.030447105391913382,0.013761907521924698
prostate,ICL,0.25,100,512,1,0.07,250,0.593627450980392,0.028155353883871335,0.028170202759579904,0.019320540513325275
prostate,ICL,0.15,100,512,1,0.03,300,0.5931372549019608,0.020211302086361054,0.03347821832579595,0.020875139567247437
prostate,ICL,0.25,100,512,1,0.06,50,0.5931372549019607,0.02815962081636286,0.04072217784039066,0.02213931022733569
prostate,ICL,0.3,100,512,1,0.08,250,0.5931372549019607,0.03258974536979345,0.03884486093346908,0.030032884052109764
prostate,ICL,0.55,100,512,1,0.08,50,0.5931372549019607,0.015345564551469133,0.03747642810108961,0.01581684537841218
prostate,ICL,0.9,100,512,1,0.08,150,0.5931372549019607,0.02159089759367179,0.03230162405766155,0.01368143347103315
prostate,ICL,0.7,100,512,1,0.07,300,0.5926470588235294,0.0168316516797935,0.0357024748099912,0.01865318892574655
prostate,ICL,0.35,100,512,1,0.08,100,0.5926470588235293,0.014028517667896239,0.032859349963589,0.01378491649255915
prostate,ICL,0.25,100,512,1,0.06,150,0.5921568627450979,0.041176470588235294,0.03799860081419028,0.03592422674163349
prostate,ICL,0.2,100,512,1,0.07,250,0.5921568627450979,0.0331598716182113,0.03686841129548812,0.02931829917128674
prostate,ICL,0.1,100,512,1,0.04,300,0.5921568627450979,0.01467316622264289,0.030913707141556845,0.012174940261468932
prostate,ICL,0.1,100,512,1,0.04,300,0.5921568627450979,0.01467316622264289,0.030913707141556845,0.012174940261468932
prostate,ICL,0.65,100,512,1,0.09,100,0.5916666666666667,0.018150498609385866,0.035256278188187974,0.02086958417164665
prostate,ICL,0.4,100,512,1,0.08,150,0.5916666666666667,0.021540757394823345,0.035205270781126494,0.023644522859912944
prostate,ICL,0.25,100,512,1,0.08,200,0.5916666666666667,0.02198243855370455,0.034192339897666034,0.024313268693936397
prostate,ICL,0.75,100,512,1,0.04,50,0.5916666666666667,0.020394749081092848,0.03255599854559717,0.023757259144409317
prostate,ICL,0.7,100,512,1,0.06,150,0.5916666666666666,0.02689832336925284,0.03419136678163885,0.024498221563966395
prostate,ICL,0.3,100,512,1,0.03,200,0.5916666666666666,0.013611218996975266,0.028584612563479484,0.009857795931573526
prostate,ICL,0.75,100,512,1,0.08,200,0.5916666666666666,0.023666877852104518,0.028518473827428385,0.014138571503904507
prostate,ICL,0.35,100,512,1,0.05,200,0.5911764705882353,0.01672423736199212,0.031788725981091184,0.01787633240783666
prostate,ICL,0.15,100,512,1,0.04,250,0.5911764705882353,0.015532332860543962,0.030361036028618237,0.01590978176839195
prostate,ICL,0.7,100,512,1,0.06,300,0.5911764705882352,0.03311636422363634,0.03774161376006777,0.03128404608137791
prostate,ICL,0.2,100,512,1,0.04,300,0.5911764705882352,0.02704532200810532,0.032890629208590844,0.02225027800837567
prostate,ICL,0.45,100,512,1,0.07,50,0.5911764705882352,0.026506874185481925,0.028532384814384644,0.01219802186524028
prostate,ICL,0.9,100,512,1,0.09,300,0.5911764705882352,0.01424101867287639,0.024592603984066454,0.008494501704690776
prostate,ICL,0.8,100,512,1,0.05,100,0.5906862745098038,0.08680070151749499,0.05448346429873072,0.09443043441846902
prostate,ICL,0.4,100,512,1,0.08,200,0.5906862745098038,0.026826761357866925,0.035819718817113995,0.027551258171994924
prostate,ICL,0.35,100,512,1,0.08,150,0.5906862745098038,0.011957167566323958,0.028519865396910572,0.0116337163462601
prostate,ICL,1.0,100,512,1,0.07,200,0.5906862745098038,0.008700117328087668,0.02775649669289444,0.006337545297543323
prostate,ICL,0.75,100,512,1,0.04,200,0.5901960784313726,0.014071274602360124,0.028604729362356408,0.016233630776554906
prostate,ICL,0.5,100,512,1,0.07,100,0.5901960784313725,0.014408763192842223,0.03651050497860483,0.014924238255872411
prostate,ICL,0.5,100,512,1,0.07,100,0.5901960784313725,0.014408763192842223,0.03651050497860483,0.014924238255872411
prostate,ICL,0.3,100,512,1,0.04,50,0.5901960784313725,0.028176682084705692,0.036278869597814574,0.022002050779065238
prostate,ICL,0.15,100,512,1,0.04,50,0.5901960784313725,0.041778972064044136,0.0355909896989451,0.0254943102562856
prostate,ICL,0.85,100,512,1,0.08,200,0.5901960784313725,0.019754354587852848,0.026543466480802032,0.011827816294512914
prostate,ICL,0.55,100,512,1,0.02,300,0.5901960784313725,0.0039215686274509665,0.02352548517372157,0.0021132306884060546
prostate,ICL,0.3,100,512,1,0.08,100,0.5897058823529412,0.03211064948071043,0.03632536716177073,0.023530691665208783
prostate,ICL,0.25,100,512,1,0.08,100,0.5897058823529412,0.020394749081092848,0.033473220511454634,0.02082095162876177
prostate,ICL,0.25,100,512,1,0.08,250,0.5897058823529412,0.019917891817558847,0.031962791499303804,0.02248413263644114
prostate,ICL,0.65,100,512,1,0.09,200,0.5897058823529412,0.014957006178816025,0.031456994099000664,0.017635325590235205
prostate,ICL,0.65,100,512,1,0.06,200,0.5897058823529411,0.03073416046944553,0.03946163117975124,0.021712980101727578
prostate,ICL,0.95,100,512,1,0.07,250,0.5897058823529411,0.0308901328513493,0.03331043576231888,0.024818366797161033
prostate,ICL,0.3,100,512,1,0.01,100,0.5897058823529411,0.011713532495439714,0.024740459045765703,0.006473543311187997
prostate,ICL,0.85,100,512,1,0.05,150,0.5897058823529411,0.005610550559931155,0.02343474323434973,0.0028352116454213633
prostate,ICL,0.25,100,512,1,0.09,200,0.5892156862745098,0.01933635580717256,0.03272526155147705,0.021253621549818386
prostate,ICL,0.2,100,512,1,0.07,150,0.5892156862745097,0.053420128336569714,0.041059187882317855,0.03484717832958003
prostate,ICL,0.75,100,512,1,0.05,150,0.5892156862745097,0.043723731609760313,0.03675316537689747,0.03548326920085135
prostate,ICL,0.1,100,512,1,0.05,300,0.5892156862745097,0.018315236953205267,0.029665177614751043,0.014939764582493152
prostate,ICL,0.1,100,512,1,0.05,300,0.5892156862745097,0.018315236953205267,0.029665177614751043,0.014939764582493152
prostate,ICL,1.0,100,512,1,0.07,150,0.5892156862745097,0.0134781638086936,0.027770047699208333,0.010423299457997715
prostate,ICL,0.1,100,512,1,0.01,200,0.5892156862745097,0.009754778795162905,0.025208967239991414,0.0066171217949770435
prostate,ICL,0.1,100,512,1,0.01,200,0.5892156862745097,0.009754778795162905,0.025208967239991414,0.0066171217949770435
prostate,ICL,0.95,100,512,1,0.06,50,0.5887254901960783,0.008476282581269864,0.03597073957082744,0.010839829699141797
prostate,ICL,0.5,100,512,1,0.07,200,0.5887254901960783,0.02020535671129896,0.03436476675154756,0.018899851881061875
prostate,ICL,0.5,100,512,1,0.07,200,0.5887254901960783,0.02020535671129896,0.03436476675154756,0.018899851881061875
prostate,ICL,0.75,100,512,1,0.04,150,0.5887254901960783,0.01996609005334932,0.03228150417448985,0.02244841356627651
prostate,ICL,0.65,100,512,1,0.08,150,0.5887254901960783,0.04334564193924172,0.03191214593655476,0.04063805314482385
prostate,ICL,0.15,100,512,1,0.02,250,0.5887254901960783,0.002136715168402283,0.02464023054648042,0.0013659177053791274
prostate,ICL,0.2,100,512,1,0.01,100,0.5887254901960783,0.00954309918329986,0.023265988072265147,0.005154623689026623
prostate,ICL,0.95,100,512,1,0.01,250,0.5887254901960783,0.002136715168402283,0.022664327641037464,0.0011588256153885776
prostate,ICL,0.75,100,512,1,0.09,200,0.5882352941176471,0.01936119378248185,0.030836676123141706,0.021372543048108258
prostate,ICL,0.4,100,512,1,0.08,100,0.588235294117647,0.02079725827019259,0.03370919496358778,0.021411733727834607
prostate,ICL,0.5,100,512,1,0.07,150,0.588235294117647,0.011178190442148373,0.03299961137956798,0.012131040973601594
prostate,ICL,0.5,100,512,1,0.07,150,0.588235294117647,0.011178190442148373,0.03299961137956798,0.012131040973601594
prostate,ICL,0.9,100,512,1,0.08,50,0.588235294117647,0.02278225497769068,0.03248554099607055,0.018532216573598385
prostate,ICL,0.3,100,512,1,0.09,50,0.588235294117647,0.0031002722158513414,0.02710238311252507,0.003076381376007441
prostate,ICL,0.15,100,512,1,0.03,250,0.588235294117647,1.1102230246251565e-16,0.02615249351988505,0.0005045166198585872
prostate,ICL,0.1,100,512,1,0.03,200,0.588235294117647,1.1102230246251565e-16,0.025993830383143464,0.0005288771224719532
prostate,ICL,0.1,100,512,1,0.03,200,0.588235294117647,1.1102230246251565e-16,0.025993830383143464,0.0005288771224719532
prostate,ICL,0.1,100,512,1,0.03,250,0.588235294117647,1.1102230246251565e-16,0.025464953260671507,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.03,250,0.588235294117647,1.1102230246251565e-16,0.025464953260671507,3.469446951953614e-18
prostate,ICL,0.15,100,512,1,0.02,100,0.588235294117647,1.1102230246251565e-16,0.023375622013340546,3.469446951953614e-18
prostate,ICL,0.15,100,512,1,0.02,300,0.588235294117647,1.1102230246251565e-16,0.02329301124598545,0.00016522153471018873
prostate,ICL,0.8,100,512,1,0.02,250,0.588235294117647,1.1102230246251565e-16,0.02238967783331929,3.469446951953614e-18
prostate,ICL,0.8,100,512,1,0.02,300,0.588235294117647,1.1102230246251565e-16,0.02238967783331929,3.469446951953614e-18
prostate,ICL,0.5,100,512,1,0.06,250,0.5877450980392156,0.07622351992914203,0.047501463082995396,0.08494888328439179
prostate,ICL,0.5,100,512,1,0.06,250,0.5877450980392156,0.07622351992914203,0.047501463082995396,0.08494888328439179
prostate,ICL,0.3,100,512,1,0.08,300,0.5877450980392156,0.027984143090572705,0.03262091416304867,0.026322917339334194
prostate,ICL,0.25,100,512,1,0.03,300,0.5877450980392156,0.0021367151684022834,0.024420656448871828,0.0013187285587937321
prostate,ICL,0.55,100,512,1,0.03,300,0.5877450980392156,0.014028517667896256,0.02273230995870396,0.006562678500216767
prostate,ICL,0.2,100,512,1,0.04,100,0.5872549019607842,0.04100102679671859,0.034591608890277015,0.03103015783208325
prostate,ICL,0.85,100,512,1,0.04,100,0.5872549019607842,0.03129586215590658,0.03328480921759192,0.023458000478617624
prostate,ICL,0.95,100,512,1,0.08,150,0.5872549019607842,0.02497595922128824,0.024564290357734504,0.015357429671632863
prostate,ICL,0.9,100,512,1,0.06,50,0.5867647058823529,0.05565614691779083,0.04204579051001612,0.043541653682793245
prostate,ICL,0.25,100,512,1,0.09,250,0.5867647058823529,0.018928171153242943,0.02566981069739065,0.01761871051647787
prostate,ICL,0.85,100,512,1,0.08,150,0.5867647058823529,0.028629297549899693,0.025347968591791708,0.01740131556965163
prostate,ICL,1.0,100,512,1,0.09,200,0.5867647058823529,0.01677444963947906,0.02361951121764248,0.010214197668449524
prostate,ICL,0.75,100,512,1,0.02,250,0.5867647058823529,0.0035007002100700116,0.021676817723325154,0.0016969464850287669
prostate,ICL,0.95,100,512,1,0.01,300,0.5867647058823529,0.0035007002100700116,0.021676817723325154,0.0016969464850287669
prostate,ICL,0.75,100,512,1,0.04,100,0.5862745098039215,0.037280692827120675,0.03742668223157043,0.028954129498559446
prostate,ICL,0.4,100,512,1,0.03,200,0.5862745098039215,0.025300956667772427,0.02713437496504299,0.018548299543023037
prostate,ICL,0.4,100,512,1,0.09,100,0.5862745098039215,0.016867304445181627,0.025427080298600774,0.010218653566416904
prostate,ICL,0.3,100,512,1,0.03,250,0.5862745098039215,0.0039215686274509665,0.023813622530043717,0.0022447371228358735
prostate,ICL,0.95,100,512,1,0.01,150,0.5862745098039215,0.003921568627450966,0.021542612721161376,0.0019253260771897474
prostate,ICL,0.75,100,512,1,0.02,300,0.5862745098039215,0.003921568627450966,0.02143919768666044,0.0019009602933176939
prostate,ICL,0.35,100,512,1,0.02,50,0.5857843137254902,0.09866832466888371,0.05373070750787425,0.11487061345919439
prostate,ICL,0.1,100,512,1,0.09,200,0.5857843137254901,0.028896632653312715,0.03047674382412634,0.026381882232538234
prostate,ICL,0.1,100,512,1,0.09,200,0.5857843137254901,0.028896632653312715,0.03047674382412634,0.026381882232538234
prostate,ICL,0.95,100,512,1,0.08,100,0.5857843137254901,0.033802209819724136,0.027379545235082525,0.029075970802567526
prostate,ICL,0.75,100,512,1,0.08,300,0.5857843137254901,0.018826337617325002,0.025539378909132694,0.011338536085153304
prostate,ICL,0.35,100,512,1,0.03,300,0.5857843137254901,0.02006213914674619,0.023899281270795363,0.010689161638328365
prostate,ICL,0.1,100,512,1,0.02,250,0.5857843137254901,0.004245222567570763,0.023193449821322893,0.002448112850257347
prostate,ICL,0.1,100,512,1,0.02,250,0.5857843137254901,0.004245222567570763,0.023193449821322893,0.002448112850257347
prostate,ICL,0.95,100,512,1,0.03,300,0.5857843137254901,0.0068452157077298495,0.021309466519972082,0.0034518464549434364
prostate,ICL,0.3,100,512,1,0.08,200,0.5852941176470587,0.03590163416392265,0.034903562925274904,0.029174156319452128
prostate,ICL,1.0,100,512,1,0.05,300,0.5852941176470587,0.03848585573802061,0.03314406843139529,0.030502845748835675
prostate,ICL,0.5,100,512,1,0.06,300,0.5852941176470587,0.029264336385488803,0.031223336981129047,0.023346690121272343
prostate,ICL,0.5,100,512,1,0.06,300,0.5852941176470587,0.029264336385488803,0.031223336981129047,0.023346690121272343
prostate,ICL,0.4,100,512,1,0.09,200,0.5852941176470587,0.025014413376809926,0.02795088489336355,0.018922639337517252
prostate,ICL,0.5,100,512,1,0.08,50,0.5852941176470587,0.009352345111930817,0.025850746425794425,0.007122313942813003
prostate,ICL,0.5,100,512,1,0.08,50,0.5852941176470587,0.009352345111930817,0.025850746425794425,0.007122313942813003
prostate,ICL,0.6,100,512,1,0.08,250,0.5852941176470587,0.012820291010413723,0.02391487380273136,0.008250806668873449
prostate,ICL,1.0,100,512,1,0.01,150,0.5852941176470587,0.004492721269564533,0.020963957613331016,0.002177823609308447
prostate,ICL,0.75,100,512,1,0.06,200,0.5848039215686274,0.022628801740360374,0.025110364528613028,0.013185442865726666
prostate,ICL,1.0,100,512,1,0.08,250,0.5848039215686274,0.016191318200895817,0.022782757420629053,0.010717704692336797
prostate,ICL,0.1,100,512,1,0.05,50,0.584313725490196,0.02526293867985316,0.03568906538705943,0.02050736588792663
prostate,ICL,0.1,100,512,1,0.05,50,0.584313725490196,0.02526293867985316,0.03568906538705943,0.02050736588792663
prostate,ICL,0.95,100,512,1,0.07,200,0.584313725490196,0.032868734537725895,0.03039620918470698,0.02310674289233997
prostate,ICL,0.3,100,512,1,0.06,200,0.584313725490196,0.028312802114105196,0.03009018286948651,0.02658223427460157
prostate,ICL,0.6,100,512,1,0.07,50,0.584313725490196,0.008985442539129066,0.029974497958104952,0.00947302732415503
prostate,ICL,0.55,100,512,1,0.04,150,0.584313725490196,0.024094521034204914,0.023801816719615197,0.014283882389544979
prostate,ICL,0.2,100,512,1,0.03,200,0.584313725490196,0.012932260743404816,0.022649780814404247,0.007044027632198848
prostate,ICL,0.35,100,512,1,0.08,300,0.584313725490196,0.004802921064280724,0.02257559734404837,0.0024877888503454615
prostate,ICL,0.45,100,512,1,0.08,150,0.584313725490196,0.004802921064280724,0.022162291799415923,0.002150326286274597
prostate,ICL,0.75,100,512,1,0.08,150,0.5838235294117646,0.0486727927445747,0.035309365841572904,0.03037154583890808
prostate,ICL,0.1,100,512,1,0.09,250,0.5838235294117646,0.029813433724578363,0.03000800765683479,0.026095250862483436
prostate,ICL,0.1,100,512,1,0.09,250,0.5838235294117646,0.029813433724578363,0.03000800765683479,0.026095250862483436
prostate,ICL,0.65,100,512,1,0.03,200,0.5838235294117646,0.05365128337339617,0.029672625453040363,0.0635940105015585
prostate,ICL,0.15,100,512,1,0.09,150,0.5838235294117646,0.022026119547706835,0.026831393692794712,0.018834904725942393
prostate,ICL,0.25,100,512,1,0.07,200,0.5838235294117646,0.03803049728267903,0.02579357372233862,0.023308977920450356
prostate,ICL,0.45,100,512,1,0.06,50,0.5838235294117646,0.004877389397581452,0.02507364943137703,0.0025422271160148763
prostate,ICL,0.2,100,512,1,0.03,150,0.5838235294117646,0.018723950249788495,0.023783953361210135,0.010500707544894352
prostate,ICL,0.5,100,512,1,0.08,150,0.5838235294117646,0.004877389397581452,0.02264369534471599,0.0021703695123631212
prostate,ICL,0.5,100,512,1,0.08,150,0.5838235294117646,0.004877389397581452,0.02264369534471599,0.0021703695123631212
prostate,ICL,0.15,100,512,1,0.01,100,0.5838235294117646,0.004877389397581452,0.020681471227203645,0.002521847563818735
prostate,ICL,0.55,100,512,1,0.02,250,0.5838235294117646,0.008476282581269864,0.020531539958597494,0.004263397661765853
prostate,ICL,0.8,100,512,1,0.02,200,0.5838235294117646,0.006558376549146865,0.020340483640461968,0.0032825261481560456
prostate,ICL,0.55,100,512,1,0.03,250,0.5838235294117646,0.004877389397581452,0.020293231783794396,0.0023531460374188393
prostate,ICL,0.2,100,512,1,0.06,50,0.5833333333333333,0.034453496844716804,0.025756956025333944,0.018215898898587567
prostate,ICL,0.75,100,512,1,0.06,250,0.5833333333333333,0.019730011566174602,0.02296643444923001,0.012696971595735481
prostate,ICL,0.1,100,512,1,0.02,300,0.5833333333333333,0.008490445135141573,0.02199328534916259,0.00452685869347808
prostate,ICL,0.1,100,512,1,0.02,300,0.5833333333333333,0.008490445135141573,0.02199328534916259,0.00452685869347808
prostate,ICL,0.6,100,512,1,0.03,300,0.5833333333333333,0.008490445135141526,0.020296162451547355,0.004283672708279152
prostate,ICL,0.65,100,512,1,0.06,100,0.5828431372549019,0.05311111070894843,0.03788358499621819,0.04643155139080076
prostate,ICL,0.25,100,512,1,0.08,50,0.5828431372549019,0.035140597486319175,0.0331763354620817,0.022309629601331177
